ID,DATEKEY,TRANSACTION_ID,CUSTOMER_ID,STORE_ID,PROMOTION_ID,CATEGORY_ID,PRODUCT_ID,TRANSACTION_TIME,QUANTITY,TOTAL_AMOUNT,TIME_HOUR
2014,20231029,2014,92,3,16,105,110401,23:36:24,1,3.0,23
2014,20231029,2014,92,3,16,105,10201,23:36:24,3,6.0,23
2014,20231029,2014,92,3,16,105,10108,23:36:24,1,3.0,23
2014,20231029,2014,92,3,16,105,110201,23:36:24,3,6.0,23
2014,20231029,2014,92,3,16,105,10102,23:36:24,3,12.0,23
2015,20230116,2015,94,5,9,105,110401,10:55:06,3,9.0,10
2015,20230116,2015,94,5,9,105,10105,10:55:06,1,2.0,10
2015,20230116,2015,94,5,9,105,10303,10:55:06,2,5.0,10
2015,20230116,2015,94,5,9,105,10201,10:55:06,1,2.0,10
2015,20230116,2015,94,5,9,105,110103,10:55:06,2,6.0,10
2015,20230116,2015,94,5,9,105,10202,10:55:06,1,10.0,10
2015,20230116,2015,94,5,9,105,10103,10:55:06,3,9.0,10
2016,20231122,2016,193,4,19,105,10103,15:46:23,1,3.0,15
2016,20231122,2016,193,4,19,105,10108,15:46:23,1,3.0,15
2017,20231203,2017,147,1,12,603,160102,06:59:18,3,45.0,6
2017,20231203,2017,147,1,12,603,60102,06:59:18,3,45.0,6
2018,20230731,2018,58,1,20,503,50101,03:04:49,1,100.0,3
2018,20230731,2018,58,1,20,503,50102,03:04:49,1,40.0,3
2019,20231216,2019,39,4,14,304,130101,16:55:45,1,15.0,16
2019,20231216,2019,39,4,14,304,130103,16:55:45,1,60.0,16
2019,20231216,2019,39,4,14,304,130205,16:55:45,2,90.0,16
2019,20231216,2019,39,4,14,304,130105,16:55:45,3,75.0,16
2019,20231216,2019,39,4,14,304,130204,16:55:45,2,30.0,16
2019,20231216,2019,39,4,14,304,130203,16:55:45,1,35.0,16
2019,20231216,2019,39,4,14,304,30105,16:55:45,3,75.0,16
2020,20230519,2020,84,1,21,105,10103,23:24:31,1,3.0,23
2020,20230519,2020,84,1,21,105,10108,23:24:31,1,3.0,23
2021,20230707,2021,15,2,13,304,30103,01:09:32,2,120.0,1
2022,20230123,2022,150,3,9,105,10105,09:28:20,2,4.0,9
2022,20230123,2022,150,3,9,105,10106,09:28:20,1,1.2,9
2022,20230123,2022,150,3,9,105,110206,09:28:20,1,3.0,9
2022,20230123,2022,150,3,9,105,110203,09:28:20,3,10.5,9
2023,20230611,2023,33,5,24,404,40201,03:18:34,1,400.0,3
2023,20230611,2023,33,5,24,404,40202,03:18:34,1,350.0,3
2024,20230123,2024,145,4,1,703,170101,06:27:35,1,2.5,6
2024,20230123,2024,145,4,1,703,170204,06:27:35,2,60.0,6
2024,20230123,2024,145,4,1,703,70104,06:27:35,2,10.0,6
2024,20230123,2024,145,4,1,703,70204,06:27:35,1,30.0,6
2024,20230123,2024,145,4,1,703,170206,06:27:35,1,80.0,6
2024,20230123,2024,145,4,1,703,170102,06:27:35,1,10.0,6
2024,20230123,2024,145,4,1,703,170203,06:27:35,3,240.0,6
2025,20230310,2025,178,5,15,703,70201,14:41:16,1,25.0,14
2025,20230310,2025,178,5,15,703,170102,14:41:16,3,30.0,14
2025,20230310,2025,178,5,15,703,170206,14:41:16,3,240.0,14
2025,20230310,2025,178,5,15,703,170204,14:41:16,2,60.0,14
2025,20230310,2025,178,5,15,703,70103,14:41:16,1,3.5,14
2025,20230310,2025,178,5,15,703,170201,14:41:16,3,75.0,14
2026,20230310,2026,61,3,12,105,10402,03:55:22,1,2.5,3
2027,20230403,2027,130,3,12,105,10101,17:56:45,1,3.5,17
2027,20230403,2027,130,3,12,105,10201,17:56:45,1,2.0,17
2028,20231203,2028,148,2,22,503,50101,15:25:43,1,100.0,15
2028,20231203,2028,148,2,22,503,50102,15:25:43,1,40.0,15
2029,20230628,2029,134,4,6,105,110403,02:09:05,1,4.0,2
2029,20230628,2029,134,4,6,105,10404,02:09:05,2,3.0,2
2029,20230628,2029,134,4,6,105,110204,02:09:05,2,8.0,2
2029,20230628,2029,134,4,6,105,110404,02:09:05,1,1.5,2
2030,20230201,2030,14,2,22,703,70202,13:58:51,1,30.0,13
2030,20230201,2030,14,2,22,703,70201,13:58:51,1,25.0,13
2031,20231025,2031,60,2,21,304,30101,08:25:19,3,45.0,8
2032,20231121,2032,11,2,20,404,40201,07:41:39,1,400.0,7
2032,20231121,2032,11,2,20,404,40202,07:41:39,1,350.0,7
2033,20230917,2033,138,1,20,105,10303,18:50:31,2,5.0,18
2033,20230917,2033,138,1,20,105,110103,18:50:31,3,9.0,18
2033,20230917,2033,138,1,20,105,10202,18:50:31,3,30.0,18
2034,20230521,2034,145,2,24,703,70104,10:40:25,2,10.0,10
2034,20230521,2034,145,2,24,703,70206,10:40:25,2,160.0,10
2034,20230521,2034,145,2,24,703,70301,10:40:25,3,60.0,10
2034,20230521,2034,145,2,24,703,170203,10:40:25,2,160.0,10
2034,20230521,2034,145,2,24,703,70201,10:40:25,2,50.0,10
2035,20230911,2035,125,5,14,703,170102,18:42:12,3,30.0,18
2035,20230911,2035,125,5,14,703,70206,18:42:12,1,80.0,18
2035,20230911,2035,125,5,14,703,170201,18:42:12,2,50.0,18
2036,20231115,2036,102,2,7,105,110205,11:18:22,1,5.0,11
2036,20231115,2036,102,2,7,105,110302,11:18:22,1,3.0,11
2036,20231115,2036,102,2,7,105,110103,11:18:22,1,3.0,11
2036,20231115,2036,102,2,7,105,10201,11:18:22,3,6.0,11
2037,20230224,2037,172,3,1,105,10101,04:07:24,1,3.5,4
2037,20230224,2037,172,3,1,105,10201,04:07:24,1,2.0,4
2038,20231116,2038,31,4,5,204,20101,09:20:20,1,999.0,9
2038,20231116,2038,31,4,5,204,20201,09:20:20,1,20.0,9
2039,20230812,2039,172,5,4,503,150201,10:21:52,3,60.0,10
2039,20230812,2039,172,5,4,503,150103,10:21:52,1,50.0,10
2039,20230812,2039,172,5,4,503,50202,10:21:52,1,35.0,10
2039,20230812,2039,172,5,4,503,150101,10:21:52,2,200.0,10
2039,20230812,2039,172,5,4,503,50102,10:21:52,2,80.0,10
2039,20230812,2039,172,5,4,503,50201,10:21:52,2,40.0,10
2039,20230812,2039,172,5,4,503,50101,10:21:52,3,300.0,10
2040,20231104,2040,16,4,9,204,20304,10:50:01,2,1998.0,10
2040,20231104,2040,16,4,9,204,120403,10:50:01,2,598.0,10
2040,20231104,2040,16,4,9,204,120204,10:50:01,1,25.0,10
2040,20231104,2040,16,4,9,204,120201,10:50:01,3,60.0,10
2041,20230610,2041,80,1,19,503,50101,19:33:45,1,100.0,19
2041,20230610,2041,80,1,19,503,50102,19:33:45,1,40.0,19
2042,20230606,2042,128,3,12,404,140103,14:17:24,3,600.0,14
2043,20230914,2043,182,3,7,105,10403,09:21:12,3,12.0,9
2044,20230331,2044,61,2,12,603,60102,16:33:17,1,15.0,16
2044,20230331,2044,61,2,12,603,60101,16:33:17,1,30.0,16
2045,20230128,2045,33,2,22,603,60102,00:13:56,1,15.0,0
2045,20230128,2045,33,2,22,603,60101,00:13:56,1,30.0,0
2046,20230803,2046,196,3,16,703,170101,14:23:49,1,2.5,14
2046,20230803,2046,196,3,16,703,170103,14:23:49,3,10.5,14
2046,20230803,2046,196,3,16,703,170202,14:23:49,2,60.0,14
2046,20230803,2046,196,3,16,703,170301,14:23:49,2,40.0,14
2046,20230803,2046,196,3,16,703,70102,14:23:49,1,10.0,14
2046,20230803,2046,196,3,16,703,170205,14:23:49,2,100.0,14
2046,20230803,2046,196,3,16,703,70202,14:23:49,3,90.0,14
2047,20231217,2047,14,3,8,105,10101,13:16:26,1,3.5,13
2047,20231217,2047,14,3,8,105,10201,13:16:26,1,2.0,13
2048,20230202,2048,150,3,15,105,10101,03:10:55,1,3.5,3
2048,20230202,2048,150,3,15,105,10201,03:10:55,1,2.0,3
2049,20230620,2049,109,3,9,603,60102,02:10:41,1,15.0,2
2049,20230620,2049,109,3,9,603,60101,02:10:41,1,30.0,2
2050,20231209,2050,83,3,3,503,50202,06:18:46,2,70.0,6
2050,20231209,2050,83,3,3,503,50103,06:18:46,2,100.0,6
2051,20230402,2051,120,5,15,503,50101,06:57:50,1,100.0,6
2051,20230402,2051,120,5,15,503,50102,06:57:50,1,40.0,6
2052,20230227,2052,18,3,24,703,70202,20:28:13,1,30.0,20
2052,20230227,2052,18,3,24,703,70201,20:28:13,1,25.0,20
2053,20231217,2053,87,4,23,304,30103,11:50:50,1,60.0,11
2053,20231217,2053,87,4,23,304,30203,11:50:50,2,70.0,11
2053,20231217,2053,87,4,23,304,30205,11:50:50,1,45.0,11
2053,20231217,2053,87,4,23,304,30206,11:50:50,1,40.0,11
2053,20231217,2053,87,4,23,304,130103,11:50:50,3,180.0,11
2053,20231217,2053,87,4,23,304,130206,11:50:50,2,80.0,11
2054,20230303,2054,168,1,21,404,140201,23:57:15,1,400.0,23
2054,20230303,2054,168,1,21,404,140202,23:57:15,2,700.0,23
2055,20231213,2055,166,4,10,204,20401,05:57:22,3,1497.0,5
2055,20231213,2055,166,4,10,204,20303,05:57:22,1,1299.0,5
2055,20231213,2055,166,4,10,204,20403,05:57:22,3,897.0,5
2056,20230209,2056,126,1,1,703,70301,07:41:31,2,40.0,7
2056,20230209,2056,126,1,1,703,70203,07:41:31,3,240.0,7
2056,20230209,2056,126,1,1,703,170206,07:41:31,3,240.0,7
2056,20230209,2056,126,1,1,703,70101,07:41:31,1,2.5,7
2056,20230209,2056,126,1,1,703,70205,07:41:31,1,50.0,7
2057,20230918,2057,11,2,21,105,10104,02:53:02,3,7.5,2
2057,20230918,2057,11,2,21,105,110204,02:53:02,2,8.0,2
2057,20230918,2057,11,2,21,105,10107,02:53:02,3,12.0,2
2057,20230918,2057,11,2,21,105,110108,02:53:02,3,9.0,2
2057,20230918,2057,11,2,21,105,10303,02:53:02,2,5.0,2
2058,20230823,2058,167,1,14,703,70202,08:58:10,1,30.0,8
2058,20230823,2058,167,1,14,703,70201,08:58:10,1,25.0,8
2059,20230608,2059,115,5,18,105,110109,22:02:26,1,4.5,22
2060,20231219,2060,108,1,8,204,20304,17:23:57,2,1998.0,17
2060,20231219,2060,108,1,8,204,120103,17:23:57,2,1398.0,17
2060,20231219,2060,108,1,8,204,120104,17:23:57,1,549.0,17
2060,20231219,2060,108,1,8,204,120403,17:23:57,1,299.0,17
2060,20231219,2060,108,1,8,204,20104,17:23:57,1,549.0,17
2060,20231219,2060,108,1,8,204,20401,17:23:57,1,499.0,17
2061,20230807,2061,170,3,24,703,70204,19:59:32,1,30.0,19
2061,20230807,2061,170,3,24,703,70101,19:59:32,1,2.5,19
2062,20231030,2062,80,5,6,503,150202,02:34:12,1,35.0,2
2062,20231030,2062,80,5,6,503,50202,02:34:12,3,105.0,2
2062,20231030,2062,80,5,6,503,150103,02:34:12,2,100.0,2
2062,20231030,2062,80,5,6,503,50101,02:34:12,3,300.0,2
2062,20231030,2062,80,5,6,503,150101,02:34:12,2,200.0,2
2062,20231030,2062,80,5,6,503,50102,02:34:12,3,120.0,2
2063,20230315,2063,30,2,10,404,40201,20:02:54,1,400.0,20
2063,20230315,2063,30,2,10,404,40202,20:02:54,1,350.0,20
2064,20230220,2064,36,5,19,404,40202,07:57:33,1,350.0,7
2064,20230220,2064,36,5,19,404,140202,07:57:33,1,350.0,7
2064,20230220,2064,36,5,19,404,40101,07:57:33,2,1000.0,7
2064,20230220,2064,36,5,19,404,140103,07:57:33,3,600.0,7
2064,20230220,2064,36,5,19,404,40201,07:57:33,1,400.0,7
2064,20230220,2064,36,5,19,404,140102,07:57:33,2,300.0,7
2065,20230103,2065,8,3,12,703,170203,12:39:58,1,80.0,12
2065,20230103,2065,8,3,12,703,170201,12:39:58,2,50.0,12
2065,20230103,2065,8,3,12,703,70301,12:39:58,2,40.0,12
2065,20230103,2065,8,3,12,703,170204,12:39:58,2,60.0,12
2065,20230103,2065,8,3,12,703,70201,12:39:58,1,25.0,12
2065,20230103,2065,8,3,12,703,70203,12:39:58,1,80.0,12
2065,20230103,2065,8,3,12,703,170103,12:39:58,1,3.5,12
2066,20230413,2066,60,4,12,304,30203,17:24:23,3,105.0,17
2066,20230413,2066,60,4,12,304,30105,17:24:23,1,25.0,17
2066,20230413,2066,60,4,12,304,30104,17:24:23,2,80.0,17
2066,20230413,2066,60,4,12,304,30206,17:24:23,1,40.0,17
2066,20230413,2066,60,4,12,304,30101,17:24:23,1,15.0,17
2066,20230413,2066,60,4,12,304,130101,17:24:23,1,15.0,17
2067,20230118,2067,86,4,3,105,10103,20:58:34,1,3.0,20
2067,20230118,2067,86,4,3,105,10108,20:58:34,1,3.0,20
2068,20230915,2068,190,5,20,304,30104,09:00:05,1,40.0,9
2068,20230915,2068,190,5,20,304,130205,09:00:05,3,135.0,9
2068,20230915,2068,190,5,20,304,130104,09:00:05,2,80.0,9
2069,20230503,2069,161,5,23,603,60302,10:23:51,3,150.0,10
2069,20230503,2069,161,5,23,603,60303,10:23:51,2,40.0,10
2069,20230503,2069,161,5,23,603,160101,10:23:51,2,60.0,10
2069,20230503,2069,161,5,23,603,60103,10:23:51,2,40.0,10
2069,20230503,2069,161,5,23,603,60102,10:23:51,2,30.0,10
2070,20231110,2070,104,2,24,404,40101,01:50:57,1,500.0,1
2070,20231110,2070,104,2,24,404,40102,01:50:57,1,150.0,1
2071,20230422,2071,136,2,2,105,110302,10:25:36,3,9.0,10
2071,20230422,2071,136,2,2,105,10109,10:25:36,2,9.0,10
2071,20230422,2071,136,2,2,105,110404,10:25:36,1,1.5,10
2072,20230213,2072,89,4,20,404,40101,04:33:32,1,500.0,4
2072,20230213,2072,89,4,20,404,40102,04:33:32,1,150.0,4
2073,20230819,2073,57,1,10,105,10101,06:41:09,1,3.5,6
2073,20230819,2073,57,1,10,105,10201,06:41:09,1,2.0,6
2074,20230509,2074,90,1,2,304,30204,18:46:06,1,15.0,18
2074,20230509,2074,90,1,2,304,130203,18:46:06,1,35.0,18
2074,20230509,2074,90,1,2,304,30205,18:46:06,1,45.0,18
2074,20230509,2074,90,1,2,304,130205,18:46:06,1,45.0,18
2074,20230509,2074,90,1,2,304,30101,18:46:06,3,45.0,18
2075,20230115,2075,137,1,2,703,70202,14:24:29,2,60.0,14
2075,20230115,2075,137,1,2,703,170103,14:24:29,1,3.5,14
2075,20230115,2075,137,1,2,703,70104,14:24:29,3,15.0,14
2075,20230115,2075,137,1,2,703,170203,14:24:29,2,160.0,14
2076,20230717,2076,187,4,16,703,70202,03:12:33,1,30.0,3
2076,20230717,2076,187,4,16,703,70201,03:12:33,1,25.0,3
2077,20230612,2077,53,1,1,304,130101,10:50:14,1,15.0,10
2077,20230612,2077,53,1,1,304,30203,10:50:14,2,70.0,10
2077,20230612,2077,53,1,1,304,30105,10:50:14,3,75.0,10
2077,20230612,2077,53,1,1,304,130105,10:50:14,2,50.0,10
2077,20230612,2077,53,1,1,304,30101,10:50:14,3,45.0,10
2078,20231107,2078,179,5,16,703,70204,23:41:04,1,30.0,23
2078,20231107,2078,179,5,16,703,70101,23:41:04,1,2.5,23
2079,20230403,2079,21,4,12,404,140201,14:55:23,3,1200.0,14
2079,20230403,2079,21,4,12,404,40201,14:55:23,2,800.0,14
2079,20230403,2079,21,4,12,404,40102,14:55:23,1,150.0,14
2080,20231017,2080,41,3,18,105,110302,18:49:37,1,3.0,18
2080,20231017,2080,41,3,18,105,110206,18:49:37,1,3.0,18
2080,20231017,2080,41,3,18,105,10301,18:49:37,3,4.5,18
2080,20231017,2080,41,3,18,105,10205,18:49:37,3,15.0,18
2080,20231017,2080,41,3,18,105,110202,18:49:37,2,20.0,18
2081,20231019,2081,179,5,21,105,110302,03:41:02,2,6.0,3
2081,20231019,2081,179,5,21,105,10205,03:41:02,3,15.0,3
2082,20230116,2082,125,4,24,404,40201,10:04:34,1,400.0,10
2082,20230116,2082,125,4,24,404,40202,10:04:34,1,350.0,10
2083,20230528,2083,65,5,22,204,20303,11:53:26,1,1299.0,11
2083,20230528,2083,65,5,22,204,20204,11:53:26,1,25.0,11
2084,20230428,2084,41,3,2,105,10103,08:01:04,1,3.0,8
2084,20230428,2084,41,3,2,105,10108,08:01:04,1,3.0,8
2085,20230322,2085,83,4,20,304,130105,12:42:31,3,75.0,12
2085,20230322,2085,83,4,20,304,130103,12:42:31,1,60.0,12
2085,20230322,2085,83,4,20,304,30206,12:42:31,3,120.0,12
2085,20230322,2085,83,4,20,304,30203,12:42:31,1,35.0,12
2085,20230322,2085,83,4,20,304,130205,12:42:31,2,90.0,12
2085,20230322,2085,83,4,20,304,30205,12:42:31,3,135.0,12
2085,20230322,2085,83,4,20,304,30204,12:42:31,2,30.0,12
2086,20231003,2086,133,5,6,703,170104,22:57:11,1,5.0,22
2086,20231003,2086,133,5,6,703,170103,22:57:11,1,3.5,22
2086,20231003,2086,133,5,6,703,170301,22:57:11,2,40.0,22
2086,20231003,2086,133,5,6,703,70201,22:57:11,2,50.0,22
2086,20231003,2086,133,5,6,703,70203,22:57:11,2,160.0,22
2087,20230616,2087,22,2,24,503,150201,23:52:50,2,40.0,23
2087,20230616,2087,22,2,24,503,50202,23:52:50,3,105.0,23
2087,20230616,2087,22,2,24,503,50103,23:52:50,3,150.0,23
2087,20230616,2087,22,2,24,503,150102,23:52:50,3,120.0,23
2088,20230728,2088,41,2,19,703,70204,20:41:30,1,30.0,20
2088,20230728,2088,41,2,19,703,70101,20:41:30,1,2.5,20
2089,20231224,2089,106,1,20,105,10103,20:30:47,1,3.0,20
2089,20231224,2089,106,1,20,105,10108,20:30:47,1,3.0,20
2090,20231209,2090,108,2,18,204,120103,07:57:38,3,2097.0,7
2091,20230704,2091,99,5,24,105,10101,23:00:39,1,3.5,23
2091,20230704,2091,99,5,24,105,10201,23:00:39,1,2.0,23
2092,20230311,2092,176,1,21,703,70202,00:59:57,1,30.0,0
2092,20230311,2092,176,1,21,703,70201,00:59:57,1,25.0,0
2093,20231226,2093,30,3,16,204,120104,10:54:17,1,549.0,10
2094,20230315,2094,172,4,7,404,40201,18:52:09,1,400.0,18
2094,20230315,2094,172,4,7,404,40202,18:52:09,1,350.0,18
2095,20230411,2095,133,5,7,204,120101,08:23:25,2,1998.0,8
2095,20230411,2095,133,5,7,204,120403,08:23:25,2,598.0,8
2095,20230411,2095,133,5,7,204,20201,08:23:25,2,40.0,8
2095,20230411,2095,133,5,7,204,20304,08:23:25,1,999.0,8
2095,20230411,2095,133,5,7,204,20204,08:23:25,1,25.0,8
2095,20230411,2095,133,5,7,204,20104,08:23:25,2,1098.0,8
2095,20230411,2095,133,5,7,204,20303,08:23:25,3,3897.0,8
2096,20230131,2096,113,5,13,703,70204,07:57:43,1,30.0,7
2096,20230131,2096,113,5,13,703,70101,07:57:43,1,2.5,7
2097,20231115,2097,161,2,10,105,110103,19:40:38,2,6.0,19
2097,20231115,2097,161,2,10,105,10201,19:40:38,1,2.0,19
2097,20231115,2097,161,2,10,105,10107,19:40:38,1,4.0,19
2097,20231115,2097,161,2,10,105,10403,19:40:38,2,8.0,19
2098,20230308,2098,9,2,6,703,70201,23:36:02,3,75.0,23
2098,20230308,2098,9,2,6,703,170101,23:36:02,2,5.0,23
2099,20230629,2099,171,3,6,503,50101,21:25:29,1,100.0,21
2099,20230629,2099,171,3,6,503,50102,21:25:29,1,40.0,21
2100,20230315,2100,95,3,20,105,10202,15:42:35,1,10.0,15
2100,20230315,2100,95,3,20,105,10302,15:42:35,1,3.0,15
2101,20231102,2101,193,1,11,404,40101,18:18:46,1,500.0,18
2101,20231102,2101,193,1,11,404,40102,18:18:46,1,150.0,18
2102,20231229,2102,24,4,4,204,20203,13:27:29,2,60.0,13
2102,20231229,2102,24,4,4,204,120204,13:27:29,2,50.0,13
2103,20231206,2103,68,4,16,404,140202,12:19:57,2,700.0,12
2103,20231206,2103,68,4,16,404,40101,12:19:57,3,1500.0,12
2103,20231206,2103,68,4,16,404,140103,12:19:57,1,200.0,12
2103,20231206,2103,68,4,16,404,140201,12:19:57,2,800.0,12
2103,20231206,2103,68,4,16,404,40403,12:19:57,2,100.0,12
2103,20231206,2103,68,4,16,404,40102,12:19:57,1,150.0,12
2103,20231206,2103,68,4,16,404,140101,12:19:57,3,1500.0,12
2104,20230105,2104,184,5,14,204,20101,09:58:44,1,999.0,9
2104,20230105,2104,184,5,14,204,20201,09:58:44,1,20.0,9
2105,20230628,2105,160,1,1,603,60102,23:31:02,1,15.0,23
2105,20230628,2105,160,1,1,603,60101,23:31:02,1,30.0,23
2106,20230312,2106,46,1,14,105,10101,10:09:40,1,3.5,10
2106,20230312,2106,46,1,14,105,10108,10:09:40,1,3.0,10
2107,20230621,2107,143,5,8,603,60101,13:47:51,1,30.0,13
2107,20230621,2107,143,5,8,603,160102,13:47:51,1,15.0,13
2107,20230621,2107,143,5,8,603,160302,13:47:51,1,50.0,13
2107,20230621,2107,143,5,8,603,60103,13:47:51,3,60.0,13
2108,20230823,2108,194,5,17,304,130203,08:55:37,3,105.0,8
2109,20230822,2109,60,1,10,204,20303,11:52:55,1,1299.0,11
2109,20230822,2109,60,1,10,204,20204,11:52:55,1,25.0,11
2110,20230910,2110,125,4,15,204,120203,05:31:05,1,30.0,5
2110,20230910,2110,125,4,15,204,120201,05:31:05,3,60.0,5
2110,20230910,2110,125,4,15,204,120101,05:31:05,3,2997.0,5
2111,20231127,2111,85,3,19,703,170206,12:56:09,1,80.0,12
2112,20230904,2112,96,1,23,204,20101,08:40:07,1,999.0,8
2112,20230904,2112,96,1,23,204,20201,08:40:07,1,20.0,8
2113,20230819,2113,110,3,4,703,70203,15:57:51,2,160.0,15
2113,20230819,2113,110,3,4,703,70101,15:57:51,3,7.5,15
2113,20230819,2113,110,3,4,703,70201,15:57:51,2,50.0,15
2114,20230224,2114,166,1,4,105,110105,08:05:55,3,6.0,8
2115,20230817,2115,191,4,15,603,60102,18:18:28,1,15.0,18
2115,20230817,2115,191,4,15,603,60101,18:18:28,1,30.0,18
2116,20230211,2116,110,1,9,105,10403,15:01:59,2,8.0,15
2116,20230211,2116,110,1,9,105,110206,15:01:59,1,3.0,15
2117,20231104,2117,117,4,11,105,10103,12:10:33,1,3.0,12
2117,20231104,2117,117,4,11,105,10108,12:10:33,1,3.0,12
2118,20230101,2118,75,5,21,703,70104,06:58:38,1,5.0,6
2118,20230101,2118,75,5,21,703,170101,06:58:38,2,5.0,6
2118,20230101,2118,75,5,21,703,170205,06:58:38,2,100.0,6
2118,20230101,2118,75,5,21,703,70201,06:58:38,2,50.0,6
2119,20230723,2119,3,3,23,503,50201,00:04:56,1,20.0,0
2119,20230723,2119,3,3,23,503,50202,00:04:56,1,35.0,0
2120,20231104,2120,177,4,4,304,30206,18:44:51,3,120.0,18
2120,20231104,2120,177,4,4,304,30205,18:44:51,3,135.0,18
2121,20230505,2121,136,5,8,603,160303,22:03:11,2,40.0,22
2122,20231006,2122,133,2,6,404,140403,19:33:55,1,50.0,19
2122,20231006,2122,133,2,6,404,140101,19:33:55,2,1000.0,19
2123,20230922,2123,87,2,11,304,130204,04:00:15,1,15.0,4
2123,20230922,2123,87,2,11,304,130205,04:00:15,1,45.0,4
2123,20230922,2123,87,2,11,304,130104,04:00:15,3,120.0,4
2123,20230922,2123,87,2,11,304,30101,04:00:15,3,45.0,4
2123,20230922,2123,87,2,11,304,130206,04:00:15,1,40.0,4
2123,20230922,2123,87,2,11,304,30203,04:00:15,3,105.0,4
2123,20230922,2123,87,2,11,304,30105,04:00:15,2,50.0,4
2124,20231231,2124,39,4,14,404,140403,12:07:21,2,100.0,12
2124,20231231,2124,39,4,14,404,40101,12:07:21,2,1000.0,12
2124,20231231,2124,39,4,14,404,140101,12:07:21,3,1500.0,12
2125,20230526,2125,110,5,2,404,140201,22:38:47,2,800.0,22
2125,20230526,2125,110,5,2,404,40103,22:38:47,2,400.0,22
2126,20231207,2126,73,1,3,703,170104,07:13:14,2,10.0,7
2126,20231207,2126,73,1,3,703,70205,07:13:14,2,100.0,7
2126,20231207,2126,73,1,3,703,170202,07:13:14,1,30.0,7
2126,20231207,2126,73,1,3,703,70301,07:13:14,1,20.0,7
2126,20231207,2126,73,1,3,703,170201,07:13:14,1,25.0,7
2126,20231207,2126,73,1,3,703,70101,07:13:14,3,7.5,7
2127,20231020,2127,29,5,23,304,30205,07:58:16,1,45.0,7
2128,20230505,2128,177,4,8,603,160101,15:42:43,1,30.0,15
2128,20230505,2128,177,4,8,603,160103,15:42:43,2,40.0,15
2128,20230505,2128,177,4,8,603,60102,15:42:43,3,45.0,15
2128,20230505,2128,177,4,8,603,160102,15:42:43,2,30.0,15
2128,20230505,2128,177,4,8,603,160303,15:42:43,1,20.0,15
2128,20230505,2128,177,4,8,603,60101,15:42:43,3,90.0,15
2129,20230124,2129,182,2,5,503,50201,09:21:54,1,20.0,9
2129,20230124,2129,182,2,5,503,50202,09:21:54,1,35.0,9
2130,20230727,2130,69,4,23,304,30204,06:01:52,1,15.0,6
2130,20230727,2130,69,4,23,304,130103,06:01:52,1,60.0,6
2130,20230727,2130,69,4,23,304,30104,06:01:52,3,120.0,6
